"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Germany","Poland","Austria","Hungary","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Montenegro","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Kosovo","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","South Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"Montenegro",18.4003,1.135,0.0114,0.0536,0,0,0.014,0.0002,0,0,0.0009,0,0.0043,0,0,1.2595,0,0.3027,0.2326,0.0003,0.0003,0.7456,0.0654,0.4705,0.0018,0.0004,0.0004,5.2902,0.1963,17.1314,0.0146,0.0901,0.3525,2.2387,0.2114,11.784,2.976,33.3586,17.3996,0.1879,16.9882,0,0,14.47,47.1463,0,1.0256,126.714,16.3147,38.9857,24.2345,9.7889,6.9969,122.0294,0,0.9232,16.5623,0,0,123.5514,0,143.1518,20.1109,55.6543,124.2706,1.0566,11.085,0.2211,25.4809,4.5206,0.3508,0.1856,0.281,5.6096,0.153,0.0125,0.184,0.0001,1.9083,9.6843,0.3181,2.1701,0.5646,0,0,0,0,0.0107,0.0901,0.9917,0.0008,0.0013,0,0.0064,0.006,0,0.0149,0.007,0.0238,0.0006,0.008,0.0122,0.0003,0.0003,0,0,0.0544,0.055,0.1629,0.0207,0.4408,0,0,0,0.0209,0.0035,0,0.0021,0.0046,0.0013,0.0001,1.2151,0.0262,0,9,0.0839,0.1112,0,0.1518,0.0002,1.52,1.4429,1.2482,8.5291,0.0346,0,0.3208,32.6431,0.0122,0.6659,0.0454,0.1529,0.0021,0.89,0.159,0.5029,0,0.0002,0.0421,0.0549,0.0097,0.0655,0.0258,0.0069,0.3104,0.0748,0.0085,165.8327,0.0008,4.4533,0.7473,9.8176,17.7702,6.8121,0,0.9644,5.1515,0.0857,0.492,0.0001,0.0056,5.4439,0.7538,0.0114,7.5773,1.8688,0.2431,0,10.8971,4.3283,0,0.0976,0.0657,0.4177,0.2405,0,0,0.0003,0,0,0,0,0,0,0.0002
"Macedonia",1.94,2.4679,0.0155,0.1396,0,0.4231,0.0013,0.0056,0.0147,0,0.0001,0,0,0,0.0005,5.127,0.008,0.2319,0,0.0174,0.0159,0.2531,0.7289,0.4506,16.0209,0,0.0312,0.4805,0.064,28.809,0.0031,0,0.1131,2.3033,0.424,651.8011,10.8117,50.7091,36.6339,0.8017,41.6885,0,0,19.3445,14.1662,0,11.0409,748.5922,60.3783,118.5532,177.9013,67.197,19.364,10.7002,0,0.1478,36.9719,0,0,34.2318,0,54.4956,511.1987,183.3291,878.1727,0.0739,226.0745,0.0472,25.9303,66.1563,0.3776,1.0123,2.7743,23.7618,3.4146,0.2821,0.2807,0.3656,3.7081,5.1125,6.5506,33.0799,0.0799,0,9,0.0011,0.0037,0.0004,0.0018,0.0007,0,0.0331,0.0153,0.8589,0.3545,0,0.0639,0.0228,1.8137,0,0.1479,0.1106,0.0006,0.0021,0.0691,0.094,0,0.5071,0.1185,0.9264,0,0,9,0.0002,0.1265,0.0118,0,0.0008,0,0.0329,0.4395,0.5977,0,0,0,0.005,0.0469,0.0005,0.2084,0.0014,0.1643,0.3217,0.5501,3.3887,0.0542,0,6.2305,241.8552,9.8181,0.1957,0.2329,1.2176,0.167,7.45,1.3378,0.0025,1.4687,0.1184,0.2467,4.1664,0,0.1552,1.729,0.0458,1.296,0.5493,2.1961,25.4865,0.2344,6.3749,0.8107,5.8563,9.4087,14.0421,9,5.8629,0,9.2448,1.1385,0.0001,0.0045,20.0602,0.2263,0.0085,0,0,1.9171,0.0048,0.1277,0.3161,0,6.0985,0.0221,0.6601,0,0,0,0.11,0,9,0.0079,0,0,0,0
"Croatia",60.909,60.5263,0.005,1.8505,0.0914,1.17,0.0572,0.0385,0.0288,0.75,0.1049,0,3.4499,0.08,0,6.107,0.234,3.8753,2.32,0.1092,0.037,10.4094,3.0411,53.197,0.1299,1.1823,0.0167,26.7511,0.7073,86.413,0.1865,0.0633,0.9895,53.4096,1.0716,59.9865,72.9171,394.0599,190.1608,13.874,377.5625,0,0,105.8689,234.1379,0,14.7453,1744.1787,340.8835,472.9989,629.5272,338.0087,136.9682,1363.8968,0,49.1149,74.6129,123.5514,34.2318,0,0,962.4333,88.552,33.0562,34.3481,1.9205,20.2603,0.1666,50.1409,1095.0272,4.0116,0.7526,6.7472,8.9528,11.5344,2.3434,10.7817,284.6696,20.8961,99.2617,6.4329,133.0324,2.3591,0,0,0.004,0.366,0.0708,0.1744,0.1801,0.4701,0.0992,0.0243,3.6315,0.1136,0.0105,31.9201,1.7987,2.4594,0.059,1.4943,43.1896,0.0366,1.3711,0,0.0379,0.2722,0.7714,1.2177,10.7893,0.0044,0,0.002,3.0811,1.2036,0.022,0.4972,3.8874,0.0036,0.0399,0.6489,49.5871,0.069,0.007,0.063,0.013,0.236,0.004,0.6602,0.046,37.3872,20.4829,49.4422,30.4499,0.988,9,14.2835,71.234,29.5539,67.3228,11.7936,41.2194,0.3964,8.829,15.0193,0.1221,3.0635,4.3514,1.8119,44.8863,1.2392,7.2343,0.2816,0.0507,0.1117,1.4173,421.2227,1153.5789,0.3205,53.5157,0.0838,81.7468,56.8337,132.2719,0.002,2.1185,37.5686,0.3386,5.3455,0.0195,0.2789,38.476,10.618,0.2197,56.123,30.9485,2.1356,0.001,3.9689,17.526,0,20.2991,0.099,2.1109,0.0462,0.0286,0.003,0,0,0,0.007,0,0,0,0.001
"Yugoslavia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bosnia and Herzegovina",17.47,14.5728,0,0,0,0,0,0,0.0164,0,0,0,0,0,0,0,0,0,0,0,0,0.054,9,0.8635,8.4748,0,0,0.2304,0.6398,0.7282,9.0559,0,0.9895,3.0975,2.8589,9.5727,18.9332,97.9724,44.4276,1.9467,40.0514,0,0,21.7354,22.3356,0,0.933,439.8765,174.7485,62.9428,320.6241,72.8527,66.609,122.563,0,0.8391,33.0942,143.1518,54.4956,962.4333,0,0,0,188.7037,95.0429,3.5023,23.0774,1.2652,45.2432,705.4632,2.6497,1.0064,2.1392,2.1884,10.1993,0.1661,0.2343,0.2467,2.4234,20.4756,15.757,12.1927,0.2892,0,0,0,0,0,0,0.3061,9,0,0,9.0273,0,0,0,0,0,0,0,0,9.0355,0,0,0,0,0,0.0047,0.0132,0,0,0,0,0,0,0,0,0,0.4315,0,3.6371,0,0,0,0,0,0,0.0573,0,7.2017,3.9716,25.4815,0,0,0,10.1488,177.1647,0,13.5125,0,2.9299,0.5916,0.43,1.8616,1.7502,9.1174,0.8279,0.7965,0,0.0037,0,0,4.0166,0.0467,0,1.0854,90.7162,0,0.3953,0,11.4328,1.6218,8.1063,0,0.1305,8.1032,0,9.5424,0,0,0,0,0,0,0.3599,1.3975,0,0.8246,6.8935,0,2.8292,0,0.3835,0,0,0,0,0,0,0,0,0,0,0
"Kosovo",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.301,0,0,0,2.3267,0.0896,22.4332,1.1903,0.0424,16.8768,0,0,19.8392,11.5515,0,0.3192,145.7877,26.215,23.5446,47.1503,12.4201,4.3193,4.724,0,0.0003,119.3736,20.1109,511.1987,88.552,0,0,0,135.2803,99.665,0.7882,51.9442,0,40.3536,0,0,0.3386,1.3608,0,0,0,0,0,0.9463,1.5316,0,5.6371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.0475,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0.7456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"Slovenia",7.7519,19.1085,0.6369,1.4816,0.0625,0.2386,71.9645,0.8871,3.9176,0.0131,0,0.0008,0.0038,0.0058,0.6279,44.5684,0.4045,0.8403,0.7394,0.021,0.0257,1.4573,0.4903,11.0586,3.1157,2.0086,4.8455,20.7886,6.5768,254.8667,0.4833,4.5952,4.5839,120.777,1.1312,14.0451,33.2593,411.8485,315.2038,77.0088,347.9991,0,0,27.4645,83.0992,0,64.6097,575.6221,283.7414,861.4175,148.0887,48.3641,739.4694,1312.9883,0,12.8781,55.0556,55.6543,183.3291,33.0562,0,188.7037,135.2803,0,50.5219,10.5065,102.28,20.827,207.1456,818.4139,30.0454,40.2556,59.8351,266.5923,74.4108,7.9394,22.2331,12.2198,14.465,50.0986,80.4731,161.8408,4.3999,0,0,0.2679,1.8418,0.1326,1.4609,0.1247,0.0642,2.4011,0.325,12.5962,0.8158,0.0064,0.2726,0.8811,13.9719,0.0176,7.5725,11.6584,0.2883,0.0674,0.0211,0.4032,0.0164,0.3281,1.2754,1.3453,0.2626,3.7405,0.5776,2.6741,7.2524,0,3.2944,59.6688,0.7632,1.8011,0.053,32.6938,0.2493,0,0.1664,0,0.3297,0,0.7241,0.1686,150.6606,276.8184,13.0698,106.3617,14.3164,0,43.3522,806.8061,21.6252,30.0631,4.865,45.3563,6.8764,14.0235,12.1266,21.066,18.0286,2.9793,4.7671,61.2051,11.504,2.3559,17.7221,6.6059,12.5142,41.8877,87.4323,971.8379,16.6277,98.3332,0.5985,1142.4575,76.3989,202.6925,0,7.9816,17.8913,0.2242,2.1597,0.1316,0.2233,0.5185,1.3402,0.308,11.1951,1.1055,42.5192,0.0833,14.8546,70.5489,0,84.9452,0.0523,8.7299,0,0.0609,0,0,0.0063,0,0,0,0,0,0
"Greece",477.0489,71.3724,0.1264,10.8093,0.0329,1.6005,0.5989,1.2966,1.621,0,0.0035,0.0363,5.3723,0.001,1.9863,133.0899,0.0006,1.3749,1.3911,0.988,0.0454,17.3835,137.0851,4.1571,26.2683,0.0203,0.047,71.1088,0.843,17.8274,0.6976,91.6261,241.7227,140.1466,0.1021,431.3179,338.2014,2241.3298,1334.55,115.2007,2133.8108,0,0,433.9728,437.713,0,11.9345,3710.4966,209.4797,381.6742,291.7933,106.1657,87.1778,1974.9146,0,26.7605,389.2507,124.2706,878.1727,34.3481,0,95.0429,99.665,50.5219,0,971.5184,25.3478,21.0341,100.4741,7971.6176,0.5335,1.7362,2.7072,80.8389,33.3458,22.0267,27.7205,919.8232,3.6111,139.9202,125.869,394.7677,0.7687,0,0,0.0786,0.1934,0.058,0.3965,13.6935,8.2849,2.5389,0.9183,5.2282,7.2675,0.9622,1.0878,1.8233,12.6124,6.7039,14.5333,64.6385,12.8901,0.0234,0.1972,5.9064,3.041,4.0194,2.8583,6.8726,0.1914,0.969,0.5643,0.0992,1.1526,0.1052,9.701,22.5053,0.1559,2.5116,2.3583,17.3879,3.3147,0,0.0917,2.6402,0.5034,0.714,15.0117,0.56,90.5489,68.8867,104.3417,534.967,13.6632,0,30.6745,2742.1219,4752.0302,71.9807,0.2111,692.3149,28.8878,53.6063,991.1285,3.4461,4.6906,7.866,26.0938,362.996,11.1682,1.7005,39.2606,28.4793,0.1335,5.2008,1882.5038,2349.8397,0.2519,133.1981,0.1394,1066.5075,26.7771,314.4376,0.1469,27.0805,15.3744,0.4628,0.6087,0.2356,0.5462,76.3204,20.5321,1.2064,187.2477,85.1657,243.133,0.1791,3.0233,47.1981,0,169.8283,0.3343,13.1419,0.0021,0.0483,0.002,0,0.0636,0,0.0025,0,0,0,0
"Cyprus",11.4088,1.7997,0.1489,6.7978,0.0095,0.1816,0.1282,0.1474,0.274,0.0143,0,0.0052,0.0097,0.0817,0.0336,2.0923,0.0004,0.0275,0.0563,0.307,0.0045,0.1104,0.0018,1.415,0.007,0.0489,0.0601,0.2281,0.4969,8.4247,0.0088,0.0252,2.6038,12.9965,1.6122,197.9467,15.1404,268.6384,44.0982,8.5921,297.055,0,0,28.9996,249.5228,0,8.5303,168.077,315.5331,52.2472,34.7666,77.23,101.2911,370.0001,0,2.1594,1.8828,1.0566,0.0739,1.9205,0,3.5023,0.7882,10.5065,971.5184,0,0.3786,1.3481,36.9423,26.8075,14.1698,38.1003,9.1365,40.5251,22.4838,1.6134,22.6936,51.0161,10.0214,0.4859,31.6393,1.456,0.1622,0,0,0,0,0.1908,0.03,1.1526,0.0134,0.1066,0,0.0014,0.2741,0,0.1014,0.1448,0.3867,0.0217,0.3969,4.9806,0.0139,0.0048,0.1461,1.4504,0.4335,1.3126,0.5968,3.3033,0.0444,0.2374,0.3372,0.1765,11.0801,0.1629,0.0269,0.7181,0.1802,0.5104,0.0641,0.2371,1.0517,0.0719,3.4947,0.249,0.0253,0.0108,2.3421,0.1801,0.0502,33.3088,1.1943,13.2862,8.4798,0,8.2164,5.5816,11.985,265.451,0.1101,16.6708,47.1825,399.398,6.2718,1.7008,2.7142,1.9994,4.6144,12.8506,77.868,0,0.0417,0,0.0886,0.0016,13.3202,178.6848,2.2878,22.4063,0.0111,1274.9076,2.0959,34.1627,0,1.1176,7.4582,0.6983,0.5146,0.0003,0.005,25.1505,0.5313,0,3.6139,27.9022,5.285,0.0342,0.2648,6.5729,0,13.1209,0.1166,8.3497,0,0,0,0,0.0044,0.0007,0,0,0,0,0
"Bulgaria",294.6128,162.0752,0.3342,12.1324,0.3102,16.3322,0.2796,0.3624,0.0408,0.0464,0.0008,0.0054,0.3908,0.9086,1.0176,61.0804,3.5573,2.1401,2.9093,1.2795,0.1909,1.5148,1.2022,7.068,1.862,2.6146,0.211,8.8303,5.5717,31.0438,0.7817,3.7015,6.5185,5.7066,8.306,71.701,86.8694,331.8387,249.7164,60.5429,149.5083,0,0,16.8522,1177.8258,0,120.2171,222.6865,512.3358,449.1235,714.5333,422.9197,210.4936,586.9651,0,8.2224,67.5485,11.085,226.0745,20.2603,0,23.0774,51.9442,102.28,25.3478,0.3786,0,53.061,266.245,5616.2163,5.0275,19.3658,12.6139,454.022,31.3121,66.4868,81.7994,19.2745,6.9439,72.1216,55.473,7.3616,2.9361,0,0.0014,0.0001,1.7667,0.0292,4.095,7.2429,1.2235,0.185,0.3556,2.3311,3.5087,0.0714,3.8034,1.9912,2.6258,5.1285,0.9604,29.1307,0.2656,0.2044,0.2023,1.4273,0.5861,7.0453,4.0984,65.9557,0.1583,0.6249,0.0206,0.2561,0.3548,0.0432,1.4048,29.38,0.0903,12.1711,0.7222,14.3365,181.4616,0.0012,0.3186,0,0.6089,0.3607,0.1399,0.2479,89.0455,175.0197,242.8523,168.2168,0.7909,0,49.4513,828.7736,160.1357,228.8179,80.347,246.6358,17.2877,1.0098,74.2138,1.0298,4.4738,1.9087,10.318,327.5117,40.4409,5.0096,62.7348,4.1454,3.3192,23.9484,10.4345,58.3355,3.9048,59.7018,0.3325,59.3253,31.5683,73.7216,0,13.0582,6.0802,0.0707,3.6872,0.0525,0.7848,30.4355,25.349,0,14.1057,12.7778,336.8366,0.0756,22.5761,14.0993,0,146.7548,0,0.9562,0.0005,0.0002,0,0.0561,0.1875,0.0004,0,0,0,0,0
"Moldova",36.1778,3.5583,0.1003,0.1248,0,9.0321,0.2906,9,0.0146,9.0006,9.0007,0,0,0.1304,0.0014,6.1359,9.0294,0.8276,0.1621,0,0,2.8184,0.4479,0.4324,0.0048,9.0319,9.0106,7.7054,0.3853,11.4353,0.0037,0,3.183,8.3033,1.3536,13.3501,9.4052,27.8485,21.5614,3.2134,60.5964,0,0,29.5424,26.4973,0,2.6779,250.9186,45.979,104.5166,83.6697,41.0974,11.0348,98.0737,0,0.3651,0.0708,0.2211,0.0472,0.1666,0,1.2652,0,20.827,21.0341,1.3481,53.061,0,290.9766,370.6349,1.3537,0.4983,0.5027,556.9951,86.5217,0.7779,8.0461,3.7417,13.4046,16.0747,9.0397,10.1956,6.8249,0,9,9,9,9.0011,0,0.2665,9.0005,0.2175,0.0493,2.3334,0,0.0044,0.0097,0,1.0167,0,0.0021,1.9993,0,0,0,9.3489,0.0494,0.0286,0.004,0,0,0,0,0,0,9,0.0635,9,0.0024,0,0.5472,1.1575,9.0047,9,0,1.3042,9.0278,0,0.0107,0,2.252,0.0599,0.8245,4.7457,0.462,0,0.5097,120.0187,14.4704,10.2181,0.6545,1.5818,0.5623,43.5528,0.1776,0.015,0,9,9.0727,0.3962,0.0003,1.0882,2.1494,2.1127,3.2826,1.405,10.4523,460.8664,0.1174,17.2254,0.3322,22.2273,29.7088,34.2445,0,0.553,7.0117,9.0152,2.1881,0,0,1.8672,0.6808,0.0191,14.837,11.2199,3.2293,9,0.3516,0.5461,0,1.3383,9,3.4704,9,0,0,0,0,0,9,0,0,0,0
"Romania",981.9918,142.1001,0.0119,0.8589,2.0118,3.0135,25.8225,1.0208,0.0002,0.0002,0,0,0.084,0.039,0,194.4759,0.005,35.9013,0.9938,0.0583,21.2854,0.1804,1.3317,14.8544,6.7835,0.1921,0.006,25.9667,28.636,41.7235,1.1874,1.8432,39.5112,83.9438,4.967,494.5564,412.1681,1058.9309,622.3294,105.684,671.8018,0,0,57.0686,60.1243,0,164.743,2128.967,1959.0231,1496.1785,3202.0969,833.8521,668.1875,1173.9345,0,30.3907,51.8894,25.4809,25.9303,50.1409,0,45.2432,40.3536,207.1456,100.4741,36.9423,266.245,290.9766,0,1104.266,36.5801,12.348,18.2945,291.0928,36.7954,118.0192,321.6123,11.4857,99.4471,135.8868,471.0243,492.2666,2.193,0,0.0085,0.0088,0.782,0.0826,2.8518,6.9529,0.8347,31.2533,0.399,1.6107,23.7513,7.6806,1.2172,24.4497,7.1965,1.4973,5.4082,33.5528,10.0819,0.0201,0.0634,29.9561,0.0624,6.1328,26.3995,3.9776,0.0225,0.3928,0.004,0.4212,10.7408,0,24.6843,3.0588,20.0206,7.1359,2.1226,108.6311,0.1875,0,0.0274,23.3789,2.2177,0.0008,3.1772,0.7304,337.719,621.7843,35.5035,343.6118,8.0291,0,159.8875,1114.3374,42.5824,646.4159,138.6055,259.6123,286.9137,58.5497,478.7699,7.0206,33.7878,6.2891,40.2619,199.2343,31.2776,13.4692,12.5588,0.4517,3.9667,14.7342,2334.9437,1355.861,6.7542,132.2552,0.0427,245.2144,227.5063,14.6802,0,87.6096,3.8214,1.218,7.877,0.0163,0.0687,98.9093,23.2551,6.8857,33.9656,71.8046,31.5076,0.3245,7.1695,57.3832,0,65.9584,0.1924,5.3395,0.1657,0,0.0007,0,0.0602,0,0.0007,0,0,0,0
"Russia",11014.488,870.8176,12.768,145.6297,7.4737,6.6483,41.6927,831.4767,133.7193,0.3048,0.1112,0,0.0142,0.0989,33.4475,285.6527,14.2836,29.0835,44.3397,7.1857,35.8864,101.6939,953.2661,157.6998,2687.0812,1.021,0.0222,1187.4253,269.5968,549.1729,2.0992,905.9861,632.1026,624.3866,236.8369,1993.9853,1185.6785,32434.0298,8013.2158,201.5905,130.244,0,0,1954.3821,5837.1166,0,580.8739,13214.988,12283.4184,127.1758,5427.1792,1827.1104,4513.8614,2082.692,0,41.5797,42.0562,4.5206,66.1563,1095.0272,0,705.4632,0,818.4139,7971.6176,26.8075,5616.2163,370.6349,1104.266,0,34.1781,624.6016,8652.0306,7443.317,8945.697,758.5054,368.2722,869.3095,8467.0306,3367.56,206.994,919.9158,160.626,0,0.0015,0.0153,2.7697,0,22.6366,70.8185,2.3013,0.1773,15.4843,135.046,3.8773,5.7119,3.9224,1.4249,18.3212,132.8576,13.5344,263.4386,0.4822,0.0562,0.0627,2.6539,5.2086,12.0661,129.4297,41.8404,3.2965,5.0664,0.5159,0.7878,28.3696,4.3512,104.3465,33.6763,13.1313,14.8374,56.2627,360.5502,3.3431,0.244,17.2041,1.7376,2.9229,0.0557,14.9714,0.8345,1320.9284,1012.3367,517.9623,425.1042,125.7386,0,852.5567,17791.4396,412.8321,1356.8856,380.0483,547.0024,321.2358,499.0536,579.3904,238.8512,34.122,11.4623,83.1201,1878.971,331.0188,679.792,1433.4725,758.9131,2122.2593,1827.4159,13508.7521,12679.125,1688.424,2528.3021,104.4785,1190.063,10030.559,698.2812,0.0947,133.2303,323.6998,51.4013,256.9099,4.3647,0.7635,1425.1967,118.1669,39.4589,1743.9846,235.0539,4679.8028,0.0007,966.6188,866.3938,0,299.8957,7.1136,211.7551,0.0153,0.019,0,0,0.0271,0,0.0082,0,0,0,0.0007
"Estonia",284.9812,73.3463,4.4107,1.3676,0.0026,0.8556,0.0177,0.0465,0.0001,0.0057,0.0008,0,0.0252,0.0043,0.0148,95.9176,0.0072,7.4111,3.8803,0.2207,0.1053,6.1945,0.3638,5.6123,0.1736,0.2789,0,1.8622,1.9924,36.3063,0.2543,0.0611,5.0921,0.1598,0.1441,474.2304,40.0606,292.3667,19.5064,13.5471,63.0655,0,0,98.8359,99.7731,0,26.0442,1201.2808,1236.837,115.4332,204.5129,173.2031,33.1376,344.7879,0,0.6156,0.7583,0.3508,0.3776,4.0116,0,2.6497,0,30.0454,0.5335,14.1698,5.0275,1.3537,36.5801,34.1781,0,183.7859,585.873,24.3163,32.6611,1.635,3.9686,6.6843,329.957,763.3809,578.1177,75.6125,30.0107,0,0,0,0,0.0654,2.8761,0.8743,3.0325,0.038,0.0044,0.8582,0.2189,0.4294,0.0674,0.0662,2.0388,3.3369,2.3421,17.7764,0.444,0,0,0.0266,0.0143,1.4349,1.7526,0.1361,0.0051,0.2162,0,0,0.0364,0,20.4444,0.1483,0.0265,0.0737,0.1947,26.3987,0.4307,0,0.0069,0,0.1249,0,0.9957,0.0373,1.0533,10.9001,1.5907,0.0537,0.0274,0,2.3927,198.672,23.9331,22.442,0.3321,1.7708,3.8687,2.2537,66.647,0.9222,2.5872,1.2789,2.5627,10.7335,0.9404,1.859,7.8198,1.3416,12.2846,13.943,61.7365,546.846,1.0211,67.8535,0,110.222,99.71,66.8982,0.0018,9.9823,0.8504,0,0.1197,0.0065,0.0518,22.1233,1.7409,0.1135,9.6651,9.5558,69.7197,0.0494,3.2037,9.1568,0,38.786,0.0781,0.3375,0.0168,0,0.0174,0,0.0018,0,0,0,0,0,0
"Latvia",179.1337,9.6232,0.4638,0.0339,0.0185,0.1644,0.029,0.0374,0.0937,0.0281,0,0,0.1825,1.2685,0.3317,2.0302,3.4339,0.5746,0.7727,0.0929,0.0044,0.9027,0.1827,1.8372,0.0377,0.0342,0.2394,7.8468,7.4691,4.4232,0.4453,40.8218,3.2186,95.6952,1.6665,433.7344,16.3945,66.239,62.6593,16.9415,210.2111,0,0,65.0209,174.0994,0,17.0944,1219.1708,1264.4485,189.5794,139.9977,116.8444,83.4068,577.659,0,0.538,0.6954,0.1856,1.0123,0.7526,0,1.0064,0.3386,40.2556,1.7362,38.1003,19.3658,0.4983,12.348,624.6016,183.7859,0,1297.9156,68.2535,261.5534,0.5645,18.1735,9.3692,446.6792,7.9665,326.7821,126.1401,20.0258,0,0,0.1514,0.3098,0.0173,0.0322,6.1354,0.1927,0.0765,0.0286,25.0323,1.6122,0,0.6781,0.0539,5.7319,15.1237,0.0998,2.3135,0.0136,0,0,0.1855,0.0249,4.6951,0.4483,8.8999,0.0007,1.9401,0,0,0.1169,0,15.2358,0.2761,1.1044,0.0037,0,33.2058,0.0362,0,0.064,0,1.1762,0.0847,0.1428,0.5824,23.5383,149.0706,14.9208,0.3986,0.0805,0,131.3854,83.7134,2.1435,37.5273,0.288,4.9939,3.0827,19.6416,78.4568,0.168,0.1651,0.3898,1.5615,24.9523,47.62,16.8193,10.2058,9.8255,18.9108,85.306,64.3162,378.4226,2.5261,49.3587,0.0686,16.5623,52.1189,27.3148,0,1.9543,1.6054,0.0081,8.3863,0,0.2487,3.5443,5.2691,0.0514,110.6947,112.4932,38.3314,0.0273,1.5542,2.1557,0,10.1318,0.0986,0.4667,0.4263,0,0,0,0.0048,0,0,0,0,0,0
