"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Germany","Poland","Austria","Hungary","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"Cyprus",160.6504,6.2574,0.0216,12.2267,0.3753,0.3808,0.0476,0.0815,0.3285,0,0.0065,0,0.0078,0.0937,0,3.3795,0.0064,0.3031,0.0173,0.0656,0.0394,0.2951,0.1377,0.4355,0.0038,0.0712,0.1573,1.8607,0.4746,18.6185,0.0147,0.5811,0.391,28.7195,1.2152,46.444,23.6053,83.6828,29.6306,1.3988,39.9365,0,0,52.6418,161.6421,0,12.6693,212.6688,30.3894,24.6516,7.74,7.0027,2.424,418.2092,0,1.3694,4.7319,3.8385,2.0547,0,0.4995,3.2207,403.3668,0,14.0172,6.4665,15.5458,124.3916,0.4185,5.3606,51.9768,50.1741,15.9158,1.0266,6.9167,3.4093,28.2841,67.4911,12.1757,31.9611,9.2613,0,0,0,0.0948,0.1339,0.1821,0.0148,0.0544,0.0583,0,0.4599,4.253,0,0,0.1156,0.2014,0,0.2265,0.2486,0.1,0.0666,0,0.0015,0.0305,0.2548,0.5936,0.6834,0.0226,0.0018,0.1799,2.5515,1.3967,0.1777,1.0067,0.0357,0.5309,0.0345,0.5733,7.1099,0.02,0.1799,0.3829,0.4926,0.0483,0,1.0211,0.0141,3.2153,1.9917,1.0077,3.1223,6.6107,19.4686,0.8515,2.024,13.5117,99.9012,5.7045,4.2348,57.882,12.9611,0.3884,4.0746,1.409,2.7182,10.8946,4.2081,0.0459,4.692,0.1,0.0505,0.002,2.1955,248.7397,0.0034,41.4867,0.0081,23.6181,246.8095,30.7336,0,5.2544,1.4917,0.0581,14.0511,0.0238,0.1249,37.7242,0.0085,0.0443,0.7311,10.5009,9.4266,0.0271,1.54,17.9007,0,5.394,0.091,6.6025,0,0,0,0,0.0531,0,0,0,0,0,0
"Bulgaria",205.068,33.8003,0.3018,6.6834,0.7389,1.0853,0.0207,0.0276,0.021,0.004,0.0005,0,0.0009,5.6366,0,11.1871,0.0416,5.0235,0.5345,1.1216,0.028,1.9099,0.705,6.53,14.1573,0.0007,0.0084,9.1075,34.3321,90.5079,0.2822,0.5419,58.02,18.8185,0.4323,61.2314,15.8313,55.9598,277.9025,4.2264,203.2239,0,0,74.6324,53.3327,0,13.5659,607.6419,61.9497,33.3496,64.5618,108.7648,51.1975,69.3311,0,0.278,40.4712,125.5934,11.9726,0,9.8926,23.3444,289.2518,14.0172,0,23.6815,31.4093,1190.8489,4.7107,7.4837,5.6938,282.7488,1.1036,37.0813,9.3382,4.7696,28.8122,83.5147,7.5765,41.0475,0.9359,0,0.0004,0.0206,0.001,0.6277,0.0202,1.625,0.0046,3.4408,0.7106,1.8969,0.2134,0.2685,0.1663,0.05,0.3983,0.0061,2.0333,3.8648,0.0264,0.0034,0,0.1153,0.0527,0.1714,2.5112,0.0125,0,0.0268,0.0055,0.0667,2.3208,0.0155,0.1648,0.5733,0.3073,7.4432,0.0676,1.6821,0.2907,0.002,0,0.004,0.0846,0.9302,0.129,0.0179,5.0259,18.1906,10.8901,3.3173,4.0709,12.1181,31.8325,0.4049,23.6458,12.7687,14.0653,10.8112,15.7905,13.2666,1.4395,2.1115,0.5344,1.0471,12.5135,0.2547,6.1877,4.4372,29.3257,0.4629,1.6348,119.4599,238.4188,1.4975,56.9847,1.1517,55.6112,110.5058,12.7417,0.0074,4.4069,1.4715,0.0199,2.3593,0.0002,0.0602,9.8265,2.3708,0.0095,4.9135,16.1632,28.0942,0,4.5009,92.5322,0,58.2569,0.0009,0.2336,0,0,0,0,0.0838,0.3829,0,0,0,0,0
"Moldova",11.0147,2.3542,0.0003,0.0626,0,9.0182,0.0024,9,0.0125,9,9,0,0,0,0,0.2483,9.1957,0.0285,0,0,0,0.0835,0,0.0846,0.0112,9,9,1.0179,0.0002,6.4507,0,0.0269,0.0645,0.6625,0.0058,8.7251,1.0337,9.189,11.4322,0.1298,45.756,0,0,2.7043,15.1944,0,8.608,32.9681,35.4768,4.4645,16.9005,16.7534,7.3851,12.3471,0,0.0387,0.5841,0.4794,0.5153,0,0.3297,6.5419,4.2562,6.4665,23.6815,0,14.1663,214.0686,0.532,0.557,0.1507,252.3842,2.5028,1.5453,0.875,1.0751,9.2688,4.882,1.7621,6.6773,0.3644,0,9,9,9,9,0,0.0059,9,0.0067,0,0.8304,0,0,0,0,0.0047,0,0,0.018,0,0.0001,0,9.06,0.0063,0.0885,0.0021,0,0,0,0,0,0,9.0063,0.6262,9,0,0.0003,0,1.5691,9,9,0,0.0016,9,0,0.0332,0,2.1831,0.006,0.2807,0,0,0.2244,37.6412,0,0.3259,2.9249,4.7932,2.946,1.4666,0.0669,0,0,9,9.005,0.5402,0.0004,0.002,9.7439,0.086,0.6901,0.9942,38.897,13.6512,0.1175,3.3437,0.0291,9.7599,11.045,5.4926,0,0.1327,0.8791,9.0168,0.7577,0,0,1.868,0.006,0,3.8652,1.4738,0.3519,9.0048,0.211,0.5399,0,0.1308,9,0.2967,9,0,0,0,0,0,9,0,0,0,0
"Romania",231,12.0163,11.412,14.087,0.161,0.1197,22.3255,1.782,0.0237,0.011,0.01,0,0.11,0.07,0,3.5416,0.144,1.9369,5.6119,0.3596,0.5069,7.1499,0.3892,0.0197,7.71,0.011,0,27.9266,1.5291,247.4099,0.0329,0.1199,3.472,6.1262,2.1059,336.6317,77.5975,54.2608,51.2128,9.2215,288.7321,0,0,110.4809,106.6791,0,47.0367,587.927,334.122,80.3522,268.119,338.8188,190.091,286.6435,0,0.0616,15.1636,12.0579,111.5943,0,18.282,37.6519,119.0001,15.5458,31.4093,14.1663,0,1913.4677,5,0.6707,4.2524,503.1762,33.1899,16.4375,8.3635,4.7643,68.9014,128.1303,103.8416,76.5577,1.7502,0,0,0.088,0,0.759,3.492,0.4784,0.8599,0.561,2.001,2.372,21.938,0.12,0.264,0.221,0.143,0.2493,7.3779,12.8939,0.916,0.01,0.04,0.3245,0.096,1.0097,15.28,0.498,0.4328,1.024,0,0.077,0.6547,0,2.365,0.07,0.003,1.7481,2.01,33.2389,0.04,0,0.08,0.12,0.0582,0.077,2.3268,0,28.1725,56.527,21.8818,21.164,5.593,54.8,32.3211,10.829,74.2372,132.097,75.7474,30.2666,36.77,67.921,2.795,20.277,8.835,7.4857,47.55,1.1125,2.079,50.9309,38.15,4.9962,12.23,218.0241,193.585,0.2509,155.6,2.347,183.84,234.6816,12.7203,0,3.8972,5.1,0.027,0.29,0.0001,0.46,58.317,0.86,0.13,5.55,71.6386,6.9964,0.0035,30.1412,42.494,0,27.0655,0.022,1.9796,0,0,0,0,0,0.022,0,0,0,0,0
"Russia",6153.9304,344.865,0.4909,136.5389,0.3447,13.4885,20.1198,5.3993,0.0751,0.0968,0.0172,0,0.0003,0.0034,0.4344,213.0839,1.6277,47.2813,4.6161,4.3291,3.7099,9.2819,2.3966,20.3886,13.4672,0.0566,2.5906,230.2826,4.8201,861.8527,1.9703,1.9759,20.6005,115.5537,234.1677,2651.409,185.0399,5010.5798,1591.7855,17.6731,4451.675,0,0,358.1558,2461.0231,0,545.0257,7063.4379,3532.823,630.253,2367.4982,1865.9701,2231.0612,6916.5693,0,15.2168,45.7727,160.0935,615.1601,0,56.0307,47.1683,2537.2926,124.3916,1190.8489,214.0686,1913.4677,0,685.6356,275.5316,1767.021,4277.0547,2702.0693,100.3231,78.0861,291.4913,3119.6592,103.8697,508.9928,2.4116,68.0467,0,0.2884,0.0389,0.2358,0.1469,3.2415,11.0611,0.0633,11.7639,1.1535,72.935,74.7447,16.7949,44.1017,7.7865,12.0497,6.2022,6.8882,139.0116,0.026,0.091,0.6562,0.0389,1.8072,2.5974,12.9218,5.6602,0.3747,2.0384,0.0028,0.1382,25.3894,3.9533,26.1641,5.9643,1.5572,23.6808,22.3141,72.4285,5.0387,0,0.0769,0.4746,6.2709,0.0215,3.8366,9.5523,615.2816,319.3579,218.5222,59.7396,11.5828,1068.9044,4535.0688,183.8657,334.9446,215.8753,319.0689,58.3186,410.5372,194.1469,80.6116,3.5774,0.9304,4.8953,256.698,17.7544,53.4008,510.7973,110.1665,72.8912,73.1566,620.4629,6952.5318,229.8793,568.3521,118.7334,1209.4619,2419.3975,288.6498,0,56.6343,30.7397,11.4031,117.6068,0.0312,2.9528,285.2355,0.3846,2.2942,415.4859,106.1538,187.4468,0.2483,306.9998,82.1309,0,63.4359,2.0549,20.1266,0,0.0001,0,0.002,0.0112,0.0002,0.0001,0,0,0,0
"Estonia",36.95,14.0238,4.877,1.552,0,0.29,0.0626,0.099,0.0075,0.727,0.05,0,3.32,1.83,0.033,1.61,1.353,0.3048,0.4422,0.31,0.07,1.6393,2.0637,0.9891,0.275,0.056,0,3.2751,1.2999,8.3526,0.0032,0.0002,6.0994,6.4237,0.4119,260.5401,1.3,28.134,6.9304,2.7593,159.3903,0,0,42.9915,43.2086,0,29.5363,324.653,138.9524,31.0504,10.822,46.3426,17.085,221.0667,0,2.8727,0.009,0.0414,0.8874,0,0.011,9.1281,2.04,0.4185,4.7107,0.532,5,685.6356,0,145.3847,92.7223,272.2904,105.1368,0.0159,0.1353,0.1922,75.6681,207.1454,96.8672,23.8592,81.441,0,0,0,0,0,0.01,0.01,0,0.386,0,103.8,0.01,0,9.757,0.23,23.471,0,0.1,5.59,0.01,0,0,0.6246,0,0.046,0.1816,0,0,0,0,0,6.27,0,0.319,0.06,0,0.0291,0.055,2.6516,0.01,0,0,0.01,0.11,0.01,0.0676,0.05,0.4973,0.704,1.5465,0.726,1.3074,1.48,24.9061,0,16.9487,1.16,0.0003,0.0712,6.05,2.9311,0,0.286,0.055,0.0376,0.01,0.1225,0.089,0.8611,15.66,0.3281,7.894,22.0208,322.0887,0.1917,53.55,0.219,66.173,302.529,13.7418,0,14.6105,3.47,0.212,0.33,0,0.02,31.8306,0.8,0.08,5.21,53.0115,17.82,0.01,29.6562,18.5641,0,0.8225,0.03,7.9241,0.099,0,0,0,0,0,0,0,0,0,0.121
"Latvia",310.9387,0.5157,1.392,0.3333,0.009,0.0702,0.0419,0.0102,0.0344,0.1139,0.0016,0,0.0934,0.0686,0.015,0.6984,1.2388,0.0958,0.0124,0.0003,0.606,0.1801,2.6389,14.7793,0.0268,0,0,9.0046,17.506,2.6558,0.2398,0.0158,1.9235,1.6901,0.3221,712.9053,26.5957,44.4087,49.3277,2.8441,69.0476,0,0,93.6224,17.9584,0,18.3929,347.0571,223.7731,63.7255,33.1182,58.7957,23.3662,157.5957,0,0.022,0.5172,0.0253,0.8862,0,0.1574,10.2027,2.2197,5.3606,7.4837,0.557,0.6707,275.5316,145.3847,0,352.6183,40.0418,150.2586,0.1188,3.4124,0.1189,297.7464,139.4991,43.6306,50.6344,25.1696,0,0,0,0,0.3102,0.0027,0,0.4301,0.1983,0.0043,0.0095,0.0008,0,0.3799,0,0.0907,0.0008,1.038,0.0251,0,0,0,0.0526,0,0,0.1075,0.1673,0,0,0,0,0,0.0161,0,0.0005,0,1.1336,0.0934,0.8632,0.081,0,0,0,0.0226,0,0.3687,0.0021,0.6393,9.9208,0.4939,0,0.0814,3.105,33.9057,0.0445,0.516,0.1484,0.7232,0.0806,6.9595,2.2928,1.0393,0.5223,0.013,0,1.827,0.2221,0.4034,1.2008,11.596,0.5938,0.3757,10.6039,51.5978,1.4148,17.2063,0.0058,16.261,15.355,8.2185,0,0.1658,0.6153,0.0578,1.1198,0,0.0073,3.1878,0.0147,0.0399,2.1843,0.2911,2.9349,0.0008,0.3239,1.595,0,0.4518,0.0023,1.0463,0,0,0,0,0,0.0068,0,0,0,0,0
"Lithuania",86.9384,32.2777,0.0643,0.3001,0,0.1612,0.1799,0,0.0332,0.014,0.0713,0,0.1146,0.6033,0.0022,4.2022,0.7316,1.8193,1.5865,0.1478,0.0255,1.7301,5.3892,0.4907,3.2721,0.0012,0.0567,14.221,6.8176,18.6229,0.316,0.0039,4.8752,19.0548,1.4981,148.247,9.1357,44.0293,4.9712,7.2287,52.7268,0,0,55.914,85.4205,0,19.3204,760.6625,201.8079,64.9799,36.9162,110.7531,30.1714,265.791,0,4.624,0.0136,0.1201,1.6933,0,1.5795,31.6235,62.9597,51.9768,5.6938,0.1507,4.2524,1767.021,92.7223,352.6183,0,5.0938,7.9769,0.8739,0.8423,3.1115,157.6499,150.0635,44.022,37.8143,1.5118,0,0,0,0,0.1794,0.3942,0.2634,0.3025,1.3464,0,17.097,0.171,0.0632,0.124,0.3666,0.5945,0.2733,7.1407,0.0604,0.0187,0,0,0.4162,0.0265,0.0337,0.6861,0.0205,0.0021,0,0,0,1.1138,0,0.9876,0.6918,0.0284,0.711,0.5655,1.5402,8.3751,0,0,0.0137,0.0155,0.0015,0.0453,1.1136,12.8592,0.1006,0.3226,0.0455,0.1103,3.8394,52.9935,0.1001,0.352,0.0988,1.3139,0.5873,7.6788,1.4045,0.0142,0.4531,0.0457,0.2885,0.9349,0.1918,0.0001,2.7464,6.8739,0.311,1.4517,7.7918,299.3198,0.1942,59.9867,0.2722,89.9386,195.6399,21.6595,0,1.3538,0.8553,0.149,2.2091,0,0.0316,30.2135,0.3052,0.0067,4.0312,35.5572,59.5226,0,5.9634,5.9154,0,0.7239,0.018,7.4944,0.0005,0,0,0,0.0002,0,0,0,0,0,0
"Ukraine",188.4506,12.2766,0.0015,4.2091,0.0012,1.6494,2.5467,2.9245,0.4347,0.1826,0.0073,0,1.966,2.643,0.9702,83.2088,0.8877,3.3909,30.3535,7.5863,8.7055,7.6485,4.0513,11.2815,16.4169,2.2199,0.0048,4.2303,1.7412,181.4953,6.9189,0.0305,35.5022,4.3769,6.1261,407.251,25.8461,53.9699,90.2468,16.7927,291.9144,0,0,148.6005,160.8444,0,10.2874,1439.2161,57.8217,31.1902,319.2932,67.5445,117.2808,761.269,0,13.3653,45.4603,86.4877,15.4066,0,12.6599,61.9833,140.4712,50.1741,282.7488,252.3842,503.1762,4277.0547,272.2904,40.0418,5.0938,0,18.4597,49.0251,40.1303,110.4489,265.2862,229.7353,34.6765,100.0812,3.7618,0,0.029,0.0273,0.0004,0.4925,16.2767,18.3929,3.2799,9.9387,0.033,45.9624,35.4666,7.3209,1.7114,26.6477,54.8844,17.1599,13.8186,87.3673,13.0776,0.0025,7.7028,18.4281,0.0017,0.4031,7.974,0.1411,0.532,0.0996,0,0.9324,37.5793,4.1645,3.4847,1.0111,0.059,4.6057,7.2613,9.6906,8.8868,0,0.0002,0.0015,0.5658,0.0136,4.5403,0.0032,102.0821,382.4065,92.3651,19.7382,14.5361,324.3374,1019.2062,14.6888,209.5051,299.0976,165.2221,87.4643,80.4478,248.9544,29.5951,17.6158,1.3061,12.8214,71.1822,166.8994,8.3209,1363.5281,58.4337,8.264,68.4842,168.7284,762.0245,1.1932,103.0257,4.6967,13.973,267.1197,71.1259,0,46.0324,13.95,44.2971,8.8361,0.0126,0.7634,196.6836,0.0686,0.0095,198.7945,2.7543,330.0359,0.0109,123.1123,106.1415,0,48.2112,0.0224,0.5443,0.0025,0,0.0004,0,0,0.0003,0,0,0,0,0
"Belarus",86.8959,3.4625,0.7372,11.4121,0,0.0107,0.0066,0.0085,0.0016,0,0,0,0,0,0,0.342,0.0686,0.0038,0.7189,1.9125,0.2118,0.219,0.2443,4.9545,1.1787,0,0,3.855,1.3516,11.4404,0.0102,0,0.7698,0.1081,0.1361,42.3924,5.2632,5.9398,19.6375,2.8095,229.4612,0,0,35.0755,7.9713,0,6.3197,420.4167,37.7218,20.2624,80.8568,16.1048,0.8962,187.8778,0,0.0795,8.3488,0.0901,8.2856,0,0.0813,21.4335,1.0774,15.9158,1.1036,2.5028,33.1899,2702.0693,105.1368,150.2586,7.9769,18.4597,0,3.4253,1.7707,4.4933,22.551,84.8999,16.9912,13.049,11.0283,0,0,0.1619,0,0.0257,0.0722,0.0023,0.268,2.0537,0,6.2043,0.0246,1.4007,0,0.0139,5.5545,0.023,2.0919,4.6608,0,0.0055,0.3956,0.0021,0.0035,0.0048,0.0074,0.1221,0.0003,0,0,0.0245,0.5651,0,1.6367,0.0054,0.189,0.0355,0.4022,13.5594,0.004,0,0,0,0.0703,0,0.0065,0,10.1582,12.5016,0.0189,0.2774,6.8942,8.0655,3.8521,8.8613,6.8278,16.8212,3.6111,2.5721,10.3818,4.4907,0.2267,0.2145,0.0064,0.0007,36.4161,0,17.0376,45.61,5.5934,2.5087,13.2425,81.897,42.161,2.9567,2.3257,2.5401,13.6817,31.7453,21.7917,0,1.5952,10.7472,2.5055,1.0157,9,2.0587,2.332,0.0002,0,3.3088,5.6774,0.2437,0,0.9873,7.0922,0,0.5618,0,0.026,9,9,0,0,0,0,0,0,9,0,9
"Armenia",52.2676,3.7036,1.087,0.0004,9,0.0024,0,0,0,0,9,0,0,9,0.1589,0.2118,1.2972,0,0.2642,0,0,0.0799,0.2889,0.0133,0.2602,0,0,0.0009,0.4511,19.9596,0,0,0.3889,0.7333,0.0002,76.233,1.1253,4.3246,13.9451,1.2575,15.9328,0,0,37.9729,7.1448,0,0.9042,28.477,3.3307,2.035,4.2708,2.7921,3.9978,34.0668,0,0,0.0011,0.2535,1.5509,0,0.1734,1.4993,23.442,1.0266,37.0813,1.5453,16.4375,100.3231,0.0159,0.1188,0.8739,49.0251,3.4253,0,0.6176,0.0134,2.5448,5.4426,0.9731,1.7845,0.187,0,0,9,9,9,9,0.0072,0,0,0,0.9431,0,9,0,0.1779,0.1712,0,0.0199,0,0,9,9,0.0053,0,0,0,0,9,0,0,9,9,9,0,9,0.0045,0.0237,9,1.7501,0.294,0,0,0,9,9,0,0,0.0236,0,0,0,0.0274,5.2813,39.732,0,0.3149,0.6631,0.5609,0.0141,25.7773,0.4007,0,0.0025,0,0.0031,12.0284,3.8851,0.016,79.5638,0,0.0026,0.9745,7.3575,28.8361,0.0092,2.7936,0.1491,9.5883,14.2806,12.5792,0,1.4571,0.0015,0,0.6622,0,0.0032,2.1207,0,9,2.1466,7.7871,1.2999,9,0.0929,7.3614,0,1.2076,9,0.9329,0,0,0,0,9,0,9,0,0,0,9
"Georgia",30.7695,1.5689,0.203,0.0576,0,0.4856,0,2.1734,0.0898,0.0809,0.0018,0,9,0,0,0.1317,0.5232,0.0636,0.0084,0.0892,9,0,0.8784,0.0383,0.001,9,9,1.5153,0.0318,10.7837,9.0002,0.85,0.0037,11.6079,0.0535,136.8033,1.6404,0.4125,5.7947,0.4074,44.6481,0,0,14.1319,45.4359,0,1.2836,54.4954,2.2862,9.7799,7.648,2.5491,0.7986,19.0663,0,2.2552,0.9534,7.4268,1.8902,0,0.1641,5.1786,78.5415,6.9167,9.3382,0.875,8.3635,78.0861,0.1353,3.4124,0.8423,40.1303,1.7707,0.6176,0,83.5593,2.6824,6.3125,0.5017,10.4927,1.515,0,0,0,0.0004,0.0006,9,0,9.0332,0,9,0,0,0,0,0,0.0703,0,0.0666,0,0,0,0,0,0,0.0739,4.2367,0,9,0,0,0.0002,0.0054,0,0,0,0.0416,0.0002,9,0.3353,9.0136,0,0,9,0,0,0.0274,0.0393,5.9495,0,0.0017,0.0026,0,9.0043,161.7804,0.1791,0.0511,0.4197,0.9408,0.0692,1.0477,1.0618,0,0.0132,0,0.002,18.8862,0.3665,0.0299,43.6085,0.8731,0.1972,0.2314,3.2069,12.7623,0.5098,0.4294,0.0301,10.593,0.202,0.2644,0.0934,0.0823,0,9,0.0863,0,0,0.7886,0.004,9,1.0101,1.1664,0.0607,9,0.0933,1.0758,0,0.5074,0,0.3901,0,9,0,9,0,0,9.0005,0,0,0,0
"Azerbaijan",119.621,21.5831,0,1.3985,9,0,0.018,0.0356,0,0,0,0,0,0,0.2052,0.4787,0,0.061,0.0003,9.0171,0,0.0018,0.0721,0.0165,0.0012,9.0223,0,0.4681,0.0275,8.9809,0,0,0.0453,0.4426,0.1035,259.4093,3.8778,42.5058,23.3969,0.832,14.5316,0,0,12.5111,2.0319,0,0.2356,46.4151,4.2482,28.7303,3.0839,248.8581,0.8335,640.9961,0,12.5098,0.0432,0.0746,0.1349,0,0.0025,6.1848,29.5562,3.4093,4.7696,1.0751,4.7643,291.4913,0.1922,0.1189,3.1115,110.4489,4.4933,0.0134,83.5593,0,6.6338,40.87,32.0039,6.7042,0.0359,0,9,0,0.1141,0,0,0,9,0,0,0,0.1604,9,0,0,0,0,0.0137,0.0118,0,0,0,0.0052,0,0.0144,0.0003,0.0072,0,0,0,0,0,9.0064,0,0,0.0357,0.8296,0.0074,0.3094,0.0036,0,0,9,0,0,0,0.0303,0.0091,0.1907,0.2465,1.4858,0,27.3917,72.6447,1.5923,0.1522,0.4869,0.2185,0.3082,2.4138,1.615,5.108,0.03,0,0.0078,25.1098,0.2076,0.6754,141.454,61.3159,0.4371,0.4375,125.02,57.7122,0,1.4266,0.5883,15.9597,98.8318,32.6971,0,1.0876,0.6041,0,5.9426,9,0,3.086,0,0,0.2925,100.1691,10.27,0,0.0472,15.9318,0,5.7062,0,7.9403,9,9,9,0.1044,0,0,0,0,0,0,0
"Finland",2217.5427,598.9931,13.7063,1.1929,0.3604,22.591,2.3774,3.2967,1.2081,0.1106,0.136,0.6297,0.0982,14.3632,0.0228,275.4754,0.0316,27.6657,5.5634,5.9898,2.0023,13.0693,0.2229,10.5105,32.9059,3.8795,0.0264,45.7182,3.9083,80.5974,0.7569,1.0054,160.6364,19.3191,6.789,1988.9261,94.593,257.5583,297.9467,40.7776,432.6589,0,0,214.635,967.7791,0,115.3636,1004.7735,683.9735,182.1631,201.9109,81.2535,53.5704,590.8527,0,7.238,3.0058,4.686,46.9954,0,4.9323,52.2841,429.571,28.2841,28.8122,9.2688,68.9014,3119.6592,75.6681,297.7464,157.6499,265.2862,22.551,2.5448,2.6824,6.6338,0,1365.7334,189.5177,1134.2728,22.3964,0,0.0976,0.0128,0.6513,0.0426,1.9331,2.9728,0.4567,0.1093,0.2065,6.1759,0.0043,0.591,0.3034,0.4836,8.2898,0.0036,10.6511,7.9144,0.7182,0.1481,0.6753,0.0114,56.9563,1.6233,1.2891,15.0225,0.7783,0.4179,0.0574,1.1183,2.6337,0.9267,1.1421,2.9338,4.3217,0.9388,0.2621,167.2283,1.1689,0,1.2523,12.0805,1.0243,0.0349,26.962,0.9211,85.2222,99.7893,68.8993,9.8669,8.1074,142.9027,279.9053,28.8134,92.6466,40.9673,31.9028,29.7111,175.1261,352.8193,7.6536,65.2265,28.2779,13.5039,368.6299,16.4312,6.281,8.7895,0.8,4.4883,12.9925,101.6093,841.098,2.6482,133.7964,1.4165,243.0802,43.2266,177.3015,0.015,22.9011,16.8597,0.0524,2.7666,0.1526,0.3555,93.1085,0.4905,0.6715,5.6142,56.9396,273.3333,0.5445,154.6222,75.121,0,143.8375,0.531,71.4002,0.0223,0,0,0,0.2145,0,0,0,0,0,0.0052
"Sweden",8198.2508,1307.3438,31.2592,19.8155,0.7026,8.3014,12.9158,4.9101,26.3239,2.1557,4.1555,7.7956,3.4969,1.5622,0.0327,770.2958,0.1561,19.3241,26.0019,11.2749,31.1976,28.6252,37.2872,42.9983,99.9585,1.8072,1.0526,22.1142,23.8627,437.1459,9.4606,8.007,62.8603,2.6849,1.0933,523.6289,889.9648,604.4014,1382.1277,242.9542,388.6328,0,0,172.7897,1723.1301,0,185.742,4954.654,119.4407,118.021,62.6988,81.4294,44.7079,1153.4937,0,10.1605,5.316,15.2001,147.0167,0,13.601,40.7157,426.8731,67.4911,83.5147,4.882,128.1303,103.8697,207.1454,139.4991,150.0635,229.7353,84.8999,5.4426,6.3125,40.87,1365.7334,0,200.4482,205.8818,156.5385,0,0.0168,0.0187,0.3245,1.7,2.4438,7.213,2.2803,1.0032,0.7427,10.3828,0.7337,0.782,1.563,5.3865,56.9079,0.418,16.8073,63.5877,4.9933,0.0547,1.5076,1.6083,1.863,5.6389,7.4522,37.9225,0.4064,0.654,0.0576,3.4712,19.2221,3.4812,27.7605,6.1972,7.8467,0.013,4.1045,346.5797,1.7917,0.0768,59.3983,3.4049,2.2365,0.0251,1.5029,0.1725,189.2989,146.1604,108.3889,114.6331,42.9106,23.6367,314.6968,21.6588,122.8731,77.9127,36.7494,51.0695,230.9327,524.4368,26.2526,95.3017,33.7623,31.9205,261.1328,55.6632,0.8813,3.998,0.6987,1.779,11.0083,110.385,374.9006,1.0741,81.5416,6.3635,35.2898,139.0315,386.2848,2.2113,14.7699,76.3932,1.6075,55.796,2.5047,0.022,52.9243,9.984,3.2169,3.5134,177.3799,601.3006,1.6611,55.8579,57.4172,0,1096.8968,6.6276,165.0623,0.0624,0.0932,0.0958,0,0.4097,0.0175,0,0,0.2231,0,3.2162
